deal_id,document_id,accession_number,form,document_type,family,url,status,content_sha256,char_count,error,transaction_relevance_status
3666590040,doc_94bf3cdfdeaadc95,0001564590-21-037602,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021037602/snap-20210722_lab.xml,retrieved,f5d91d0b1213ac62d8eadb251f200bfe4fb300a9947dea475509a2df3eee8d40,18708,,excluded_no_target_link
3666590040,doc_96a961d171381984,0001193125-20-315448,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312520315448/d27353d8k.htm,retrieved,9b1934e1ef440618e6c75e9eaf6c26cf84a9af5cfbf6cb0c124f72ce852a5601,5122,,excluded_no_target_link
3666590040,doc_98a0f679aa51c05b,0001193125-21-204751,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521204751/snap-20210630_pre.xml,retrieved,18439cb47f1f52049e1d0ff93dda3ef599312364246c823d8535a48ab640d116,10944,,excluded_no_target_link
3666590040,doc_9f31c332f506ba29,0001193125-20-291819,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312520291819/d87827d8k.htm,retrieved,944577a64dbda2becac8a284e848767a083c402d14d38dc6a3e9400deee24a62,3612,,excluded_no_target_link
3666590040,doc_a92173a361d2150d,0000950123-21-012001,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000095012321012001/snap-20210830_pre.xml,retrieved,b6f743c7968cc770ff471faf65aab5c1dc1474dcfbcb5620d0f8ea0f87e83abd,10943,,excluded_no_target_link
3666590040,doc_b22ebe3867a265f0,0001193125-21-145731,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521145731/snap-20210427.xsd,retrieved,edbb8c4330a87010e8dca566c535c5aabf621214104b2c300fcc685f8cd5dba3,3056,,excluded_no_target_link
3666590040,doc_b772f9eff84492f7,0001193125-21-181351,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521181351/snap-20210603_pre.xml,retrieved,7a597210768c9668808d594d23590857f1913171cac15c1081984318007782d9,10944,,excluded_no_target_link
3666590040,doc_b845e82455521da7,0000950123-21-012001,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000095012321012001/d201094d8k.htm,retrieved,6a0c50326a3494022de620adb794efb50672fc575bc1eaadd4d74a76857cb80e,6015,,excluded_no_target_link
3666590040,doc_b883f62e44f7894d,0001193125-21-284200,8-K,XML,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521284200/d233227d8k_htm.xml,retrieved,3ab84b13a5d4613b81b42d0fa7d4ef80b4083b44f2adae7d59b26991ab0632f3,3277,,excluded_no_target_link
3666590040,doc_b97d396f0d9e5723,0001193125-21-145731,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521145731/d165819d8k.htm,retrieved,20c877a21530936c02abc2d01736c8eb4cee45943c9ad788edf86b5864f2e71e,20406,,excluded_no_target_link
3666590040,doc_bef0c383fb5b8d25,0001193125-21-284200,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521284200/snap-20210922.xsd,retrieved,93c10ac12d30204e11ddf4b51ae1a0ac250d188fedf964165a5de9362b05be19,2879,,excluded_no_target_link
3666590040,doc_cd88072fc0900b26,0001564590-21-020117,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021020117/snap-20210422_pre.xml,retrieved,901870081a2445536857a0031e947fb4ef180c60374ed7db66d0ce70cd2dd71d,11163,,excluded_no_target_link
3666590040,doc_cf07c7a11f4fe422,0001193125-21-181351,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521181351/d186456d8k.htm,retrieved,a16bb4ab4f9a943b331c5159fd47a7f9f52a3d920d1ac0d25570e2a9eb497c93,3568,,excluded_no_target_link
3666590040,doc_d75cf9304ba40df8,0001193125-21-145731,8-K,EX-99.1,press_release_exhibit,https://www.sec.gov/Archives/edgar/data/1564408/000119312521145731/d165819dex991.htm,retrieved,f0c959fd0b2d3fc196593caae4c1e96cbabe583110693be713e3a0f035d76032,106845,,excluded_no_target_link
3666590040,doc_ddd0d7307a337360,0001564590-21-051448,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021051448/snap-20211021_pre.xml,retrieved,ea7fec7bf4b6f9faaea5bee2ae344ef49fb11307384d49f4c5f075c0e38e6034,11023,,excluded_no_target_link
3666590040,doc_de05d2d1dbdd5e85,0001193125-21-204751,8-K,,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521204751/0001193125-21-204751.txt,retrieved,8bf0b7e06cd606fb1c1b8aa847cc4383698a41991ee58c63a66f1069f6b91c0f,98900,,excluded_no_target_link
3666590040,doc_df76ce6460a9eb55,0001193125-20-315448,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312520315448/snap-20201210.xsd,retrieved,3432a21cbc9edb76ee96abfed9f767b6715ab88d02c4a0bcae9faade9c96af5b,3058,,excluded_no_target_link
3666590040,doc_e1af2ba26fe32799,0001564590-20-046960,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459020046960/snap-20201020.xsd,retrieved,87dd9b3e55d65554f4d58967d568e0d1099bacf64f30dccd776f24a0a9687aed,5760,,excluded_no_target_link
3666590040,doc_e46a7b8a504fc9b7,0001193125-21-204751,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000119312521204751/d177941d8k.htm,retrieved,c8ed7c6244a10141d12e1b5de465ff2550742fddbbde0fe7e817f2a19b932182,3592,,excluded_no_target_link
3666590040,doc_eb295a7535e1666e,0001193125-20-315448,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312520315448/snap-20201210_pre.xml,retrieved,af31c9d9d166daf33bac819d37906e08b960069d20f835b45a9da36cac804b00,10945,,excluded_no_target_link
3666590040,doc_ee0c0b3657c23fa7,0001564590-21-037602,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021037602/snap-20210722.xsd,retrieved,b88b23360f1840d0a6a0e4fc3cb470fbac47c592072498ea26911eaaa6e84394,5760,,excluded_no_target_link
3666590040,doc_f1d64a9752ad4cb0,0001564590-20-046960,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459020046960/snap-20201020_pre.xml,retrieved,ed143946e03dac6d6d933d185802db8205d18fff8f5ee8dffb139f03067eaba8,11161,,excluded_no_target_link
3666590040,doc_f537fe097ac5a01f,0001564590-21-020117,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021020117/snap-20210422.xsd,retrieved,700c35e4c5d9a7830225814d6e6eaaad001d9d92cf5ec8e146cd64adf882ff44,5760,,excluded_no_target_link
3666590040,doc_f58d044860123229,0001193125-21-204751,8-K,EX-99.1,press_release_exhibit,https://www.sec.gov/Archives/edgar/data/1564408/000119312521204751/d177941dex991.htm,retrieved,416f2c3c6eed50596e3196592eb19f8abdf58758cae64da188875686493180d7,29846,,excluded_no_target_link
3666590040,doc_fb0ed68f22c97cbe,0001193125-21-204751,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521204751/snap-20210630.xsd,retrieved,982af69a6636a74a7c2fee2f0554206d1649ff52f42557b8e2baa6a105a6539b,2879,,excluded_no_target_link
3666590040,doc_ff84b4e9257bf41f,0000950123-21-012001,8-K,XML,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000095012321012001/d201094d8k_htm.xml,retrieved,20e3e44cc6cee3fd124b490ca23a0302bf4fca6188ad9f2b96b37ed7e190a3de,3282,,excluded_no_target_link
3681964040,doc_0122165120870894,0001701605-21-000099,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/808362/000170160521000099/bkr-20210908.htm,retrieved,9942ee357e873e105d62edf7126cfd3b6bdb11010fb57b530455af68daaca6e4,4734,,excluded_no_target_link
